treeid,featureid,icon,lat,lon,Common name,Scientific name,Height class,Diameter at breast height,Age class,Canopy radius,Tree Asset Value, Scientific name,Additional taxonomy,Tree information
1927,258543,014368,41.791665329,-87.599509165,Arborvitae-Eastern,,Medium,"4.2 in., 4 in., 3.7 in., 3.4 in., 3 in., 2 in.",Mature,6 ft.,"$1,814.00",Thuja occidentalis,,
1928,258544,014368,41.79173233,-87.599568426,Arborvitae-Eastern,,Medium,"4 in., 3.7 in., 3.3 in., 3 in., 2 in., 2 in.",Mature,6 ft.,"$1,452.92",Thuja occidentalis,,
1929,258545,014368,41.791833256,-87.599516775,Arborvitae-Eastern,,Medium,"4.2 in., 3.9 in., 3.5 in., 3 in., 2.8 in., 2.5 in.",Mature,6 ft.,"$1,720.64",Thuja occidentalis,,
1930,258546,014368,41.791886715,-87.599600732,Linden-Littleleaf,,Medium,"13.8 in., 12.3 in., 11.3 in.",Mature,10 ft.,"$10,364.28",Tilia cordata,,
1931,258547,014368,41.79191896,-87.599611258,Silverbell-Carolina,Halesia carolina,Small,"4.2 in., 3.3 in.",Mature,8 ft.,$629.91,,,
1932,258548,014368,41.791962879,-87.599755207,Silverbell-Carolina,Halesia carolina,Small,"4.3 in., 2.8 in., 2.8 in.",Mature,8 ft.,$754.44,,,
1933,258549,014368,41.791883108,-87.599764217,Linden-Littleleaf,,Medium,"12.7 in., 10.4 in., 10.4 in., 10.9 in.",Mature,20 ft.,"$10,960.41",Tilia cordata,,
1934,258550,014368,41.791767879,-87.59986885,Ash-Green,Fraxinus pennsylvanica,Large,25.1 in.,Mature,35 ft.,"$9,935.67",,,
1935,258551,014368,41.791775587,-87.600074094,Ash-Green,Fraxinus pennsylvanica,Large,28.5 in.,Mature,35 ft.,"$12,809.71",,,
1936,258552,478ba3,41.7916713,-87.600122568,Maple-Red,Acer rubrum,Medium,7.2 in.,Semi-mature,8 ft.,$981.06,,,
1937,258553,478ba3,41.791702063,-87.599991546,Maple-Red,Acer rubrum,Medium,10.6 in.,Semi-mature,10 ft.,"$2,126.39",,,
1938,258554,014368,41.791824488,-87.59980023,Arborvitae-Eastern,,Medium,"4.5 in., 4 in., 3.8 in., 3.5 in., 3 in., 2 in.",Mature,6 ft.,"$1,916.20",Thuja occidentalis,,
1939,258555,014368,41.791780987,-87.599845866,Arborvitae-Eastern,,Medium,"3.8 in., 3.5 in., 3.3 in., 2.8 in., 2.5 in., 2 in.",Mature,6 ft.,"$1,404.72",Thuja occidentalis,,
1940,258556,014368,41.791696032,-87.599895615,Arborvitae-Eastern,,Medium,"3.2 in., 3 in., 3 in., 2.8 in., 2.5 in., 2.5 in.",Mature,6 ft.,"$1,225.82",Thuja occidentalis,,
1941,258557,014368,41.791590538,-87.599919488,Arborvitae-Eastern,,Medium,"4 in., 3.6 in., 3.5 in., 2.9 in., 2.5 in., 2.3 in.",Mature,6 ft.,"$1,543.25",Thuja occidentalis,,
1942,258558,478ba3,41.791578068,-87.600066095,Buckeye/Horsechestnut,Aesculus sp,Small,"3.5 in., 3.5 in.",Semi-mature,4 ft.,$540.93,,,
1943,258559,478ba3,41.791607868,-87.60007943,Buckeye/Horsechestnut,Aesculus sp,Small,"3.2 in., 1.5 in., 1.5 in., 1 in.",Semi-mature,4 ft.,$347.52,,,
1944,258560,478ba3,41.791579058,-87.600090972,Buckeye/Horsechestnut,Aesculus sp,Small,"5 in., 3 in.",Semi-mature,4 ft.,$750.68,,,
1972,258561,478ba3,41.787808867,-87.603411108,Ash-Green,Fraxinus pennsylvanica,Small,6.7 in.,Semi-mature,8 ft.,$991.12,,,
1973,258562,014368,41.787797492,-87.603175862,Elm,Ulmus sp,Medium,24.8 in.,Mature,30 ft.,"$13,579.41",,,
1974,258563,478ba3,41.787788605,-87.603054186,Ash-Green,Fraxinus pennsylvanica,Medium,9.7 in.,Semi-mature,15 ft.,"$2,077.40",,,
1975,258564,478ba3,41.787787986,-87.602962058,Ash-Green,Fraxinus pennsylvanica,Medium,10 in.,Semi-mature,15 ft.,"$2,207.89",,,
1976,258565,014368,41.787790813,-87.602893735,Ash-Green,Fraxinus pennsylvanica,Medium,14.8 in.,Mature,15 ft.,"$4,836.16",,,
1977,258566,478ba3,41.787795293,-87.602698262,Maple-Norway,Acer platanoides,Medium,10.6 in.,Semi-mature,15 ft.,"$2,126.39",,,
1980,258567,478ba3,41.787892353,-87.602648438,Hawthorn,Crataegus sp,Small,"4 in., 3.8 in., 3.7 in., 3 in., 2.5 in., 2.3 in.",Semi-mature,8 ft.,"$4,283.53",,,
1981,258568,478ba3,41.787916137,-87.602617127,Arborvitae-Eastern,,Small,"4 in., 2.9 in.",Semi-mature,6 ft.,"$2,463.75",Thuja occidentalis,,
1982,258569,014368,41.78805542,-87.602600098,Crabapple,Malus sp,Medium,12 in.,Mature,10 ft.,"$3,179.36",,,
1858,258583,478ba3,41.79240722,-87.598947187,Oak-Northern Red,,Medium,8.7 in.,Semi-mature,8 ft.,"$1,671.15",Quercus rubra,,
1859,258584,478ba3,41.792385161,-87.598829091,Oak-Northern Red,,Medium,7.2 in.,Semi-mature,10 ft.,"$1,144.57",Quercus rubra,,
1860,258585,478ba3,41.792390882,-87.598747128,Oak-Northern Red,,Medium,9.2 in.,Semi-mature,10 ft.,"$1,334.83",Quercus rubra,,
1861,258586,478ba3,41.792388396,-87.598652802,Oak-Northern Red,,Medium,9 in.,Semi-mature,10 ft.,"$1,788.39",Quercus rubra,,
1862,258587,478ba3,41.792394018,-87.598559707,Oak-Northern Red,,Medium,9.5 in.,Semi-mature,10 ft.,"$1,992.62",Quercus rubra,,
1863,258588,478ba3,41.792387447,-87.598476655,Oak-Northern Red,,Medium,7.7 in.,Semi-mature,10 ft.,$935.04,Quercus rubra,,
1864,258589,478ba3,41.792405815,-87.598384842,Oak-Northern Red,,Medium,8.5 in.,Semi-mature,10 ft.,"$1,595.20",Quercus rubra,,
1865,258590,478ba3,41.792294931,-87.598352473,Serviceberry,Amelanchier sp,Small,"2.2 in., 2.2 in., 2.1 in., 2 in., 1.8 in., 1.7 in.",Semi-mature,6 ft.,$534.75,,,
1866,258591,478ba3,41.792282899,-87.598402355,Witchhazel,,Small,"2.2 in., 2.1 in., 2 in., 1.9 in., 1.8 in., 1.7 in.",Semi-mature,6 ft.,"$1,631.55",Hamamelis virginiana,,
1868,258592,478ba3,41.792289077,-87.598559572,Serviceberry,Amelanchier sp,Small,"2.8 in., 2.6 in., 2.2 in., 1.8 in., 1 in., 1 in.",Semi-mature,6 ft.,$544.91,,,
1869,258593,478ba3,41.792308642,-87.598595452,Serviceberry,Amelanchier sp,Small,"2.5 in., 2.4 in., 2.3 in., 2 in., 2 in., 2 in.",Semi-mature,6 ft.,$646.91,,,
1870,258594,014368,41.792301197,-87.598743013,Oak-Bur,,Large,34.1 in.,Mature,30 ft.,"$24,936.19",Quercus macrocarpa,,
1871,258595,478ba3,41.79231925,-87.598945155,Oak-Swamp White,Quercus bicolor,Medium,8.4 in.,Semi-mature,15 ft.,"$1,271.75",,,
1872,258596,548931,41.792252898,-87.598865949,Maple-Red,Acer rubrum,Medium,5.1 in.,Young,10 ft.,$492.23,,,
1873,258597,548931,41.792237886,-87.598886378,Maple-Red,Acer rubrum,Medium,5.2 in.,Young,10 ft.,$511.73,,,
1874,258598,548931,41.792212361,-87.598909673,Maple-Red,Acer rubrum,Medium,5.4 in.,Young,10 ft.,$551.85,,,
1875,258599,548931,41.792194683,-87.598915789,Maple-Red,Acer rubrum,Medium,5.5 in.,Young,10 ft.,$572.47,,,
1876,258600,548931,41.792178255,-87.598878971,Maple-Red,Acer rubrum,Medium,5.4 in.,Young,10 ft.,$551.85,,,
1877,258601,014368,41.792237695,-87.598802736,Linden-American,,Large,21.1 in.,Mature,15 ft.,"$7,021.25",Tilia americana,,
1878,258602,014368,41.792174218,-87.59875404,Maple-Paperbark,Acer griseum,Small,"2.5 in., 2.5 in.",Mature,8 ft.,$275.99,,,
1879,258603,478ba3,41.792127787,-87.598675718,Baldcypress-Common,,Medium,7 in.,Semi-mature,8 ft.,"$1,236.42",Taxodium distichum,,
1880,258604,014368,41.792131892,-87.598759797,Linden-American,,Large,18.7 in.,Mature,15 ft.,"$5,514.84",Tilia americana,,
1881,258605,014368,41.792018883,-87.598794905,Linden-American,,Large,26.7 in.,Mature,25 ft.,"$6,745.64",Tilia americana,,
1882,258606,014368,41.791814236,-87.598773207,Oak-Bur,,Large,24.8 in.,Mature,25 ft.,"$5,819.75",Quercus macrocarpa,,
1883,258607,478ba3,41.791768093,-87.598814849,Crabapple,Malus sp,Small,6 in.,Semi-mature,15 ft.,$567.74,,,
1884,258608,478ba3,41.791692905,-87.598788306,Crabapple,Malus sp,Small,4.6 in.,Semi-mature,15 ft.,$333.71,,,
1885,258609,478ba3,41.791689025,-87.598780688,Crabapple,Malus sp,Small,4.8 in.,Semi-mature,15 ft.,$363.36,,,
1886,258610,478ba3,41.791667527,-87.598700194,Crabapple,Malus sp,Small,6 in.,Semi-mature,15 ft.,$567.74,,,
1887,258611,014368,41.791652252,-87.598761728,Linden-American,,Medium,31 in.,Mature,25 ft.,"$14,853.84",Tilia americana,,
1888,258612,478ba3,41.791596124,-87.598835206,Hornbeam-European,Carpinus betulus,Medium,2.5 in.,Semi-mature,4 ft.,$137.99,,fastigiata,
1889,258613,478ba3,41.791598975,-87.598868089,Hornbeam-European,Carpinus betulus,Medium,7.3 in.,Semi-mature,4 ft.,"$1,176.59",,fastigiata,
1890,258614,478ba3,41.7915997,-87.59891574,Hornbeam-European,Carpinus betulus,Medium,7.5 in.,Semi-mature,6 ft.,"$1,241.94",,fastigiata,
1891,258615,478ba3,41.791586308,-87.598963415,Hornbeam-European,Carpinus betulus,Medium,3.7 in.,Semi-mature,4 ft.,$302.26,,fastigiata,
1892,258617,478ba3,41.791579224,-87.599010537,Hornbeam-European,Carpinus betulus,Medium,5.8 in.,Semi-mature,4 ft.,$742.73,,fastigiata,
1893,258618,478ba3,41.791599217,-87.599056857,Hornbeam-European,Carpinus betulus,Medium,6.8 in.,Semi-mature,4 ft.,"$1,020.93",,fastigiata,
1894,258619,478ba3,41.791582903,-87.599103264,Hornbeam-European,Carpinus betulus,Medium,7.7 in.,Semi-mature,4 ft.,"$1,309.06",,fastigiata,
1895,258620,478ba3,41.791591084,-87.599141074,Hornbeam-European,Carpinus betulus,Medium,8.9 in.,Semi-mature,4 ft.,"$1,748.87",,fastigiata,
1896,258621,478ba3,41.791735553,-87.599125504,Oak-Swamp White,Quercus bicolor,Medium,10 in.,Semi-mature,15 ft.,"$2,523.30",,,
1897,258622,478ba3,41.791738444,-87.598885441,Crabapple,Malus sp,Small,6.8 in.,Semi-mature,10 ft.,$729.23,,,
1898,258623,478ba3,41.791783271,-87.598873221,Oak-Swamp White,Quercus bicolor,Medium,7.8 in.,Semi-mature,10 ft.,"$1,535.18",,,
1900,258624,478ba3,41.791909611,-87.599144573,Crabapple,Malus sp,Small,6.2 in.,Semi-mature,10 ft.,$848.71,,,
1901,258625,478ba3,41.791893552,-87.599039443,Crabapple,Malus sp,Small,6.8 in.,Semi-mature,10 ft.,"$1,020.93",,,
1902,258626,478ba3,41.791925739,-87.599065801,Crabapple,Malus sp,Small,6.5 in.,Semi-mature,10 ft.,$932.83,,,
1903,258627,478ba3,41.791959164,-87.599083116,Crabapple,Malus sp,Small,3.5 in.,Semi-mature,10 ft.,$270.47,,,
1904,258628,478ba3,41.791989867,-87.599093633,Crabapple,Malus sp,Small,5.8 in.,Semi-mature,10 ft.,$742.73,,,
1905,258629,478ba3,41.79198983,-87.599038043,Crabapple,Malus sp,Small,7.1 in.,Semi-mature,10 ft.,"$1,113.00",,,
1906,258630,478ba3,41.79207609,-87.599137974,Crabapple,Malus sp,Small,7.3 in.,Semi-mature,10 ft.,"$1,176.59",,,
1907,258631,478ba3,41.792110188,-87.59912484,Crabapple,Malus sp,Small,6.6 in.,Semi-mature,10 ft.,$961.76,,,
1908,258632,478ba3,41.792111143,-87.59913864,Crabapple,Malus sp,Small,6.3 in.,Semi-mature,10 ft.,$876.31,,,
1909,258633,548931,41.792163119,-87.599119386,Linden-Littleleaf,,Medium,4.7 in.,Young,8 ft.,$487.72,Tilia cordata,,
1910,258634,478ba3,41.792233714,-87.599138478,Oak-Swamp White,Quercus bicolor,Medium,8.1 in.,Semi-mature,10 ft.,"$1,655.54",,,
1911,258635,478ba3,41.792291364,-87.59905473,Oak-Swamp White,Quercus bicolor,Medium,7.3 in.,Semi-mature,10 ft.,"$1,344.67",,,
1912,258636,478ba3,41.792113945,-87.598888939,Oak-Shingle,,Medium,5.8 in.,Semi-mature,10 ft.,$530.52,Quercus imbricaria,,
1913,258637,014368,41.792568212,-87.599219943,Linden-American,,Large,18.4 in.,Mature,20 ft.,"$5,339.31",Tilia americana,,
1914,258638,014368,41.792498406,-87.599181871,Linden-American,,Large,19.5 in.,Mature,20 ft.,"$5,996.79",Tilia americana,,
1915,258639,014368,41.792392238,-87.599147131,Linden-American,,Large,19.4 in.,Mature,20 ft.,"$5,935.44",Tilia americana,,
1916,258640,478ba3,41.792273059,-87.59915809,Linden-American,,Medium,6.9 in.,Semi-mature,8 ft.,$750.84,Tilia americana,,
1917,258641,014368,41.792214673,-87.599204494,Linden-American,,Large,20 in.,Mature,20 ft.,"$6,308.26",Tilia americana,,
1918,258642,478ba3,41.79209517,-87.599293623,Ginkgo,Ginkgo biloba,Medium,"7.7 in., 7.3 in.",Semi-mature,15 ft.,"$1,268.19",,,
1919,258643,014368,41.791929944,-87.599209838,Linden-American,,Large,22.4 in.,Mature,20 ft.,"$7,913.08",Tilia americana,,
1920,258644,014368,41.791814647,-87.599199066,Linden-American,,Large,23 in.,Mature,20 ft.,"$8,342.67",Tilia americana,,
1921,258645,014368,41.791711054,-87.599194406,Linden-American,,Large,22.5 in.,Mature,20 ft.,"$7,983.89",Tilia americana,,
1922,258646,478ba3,41.791619242,-87.599259769,Lilac-Japanese Tree,,Small,"4.5 in., 3.8 in., 3.5 in., 3 in., 2.5 in., 2 in.",Semi-mature,6 ft.,"$1,461.40",Syringa reticulata,,
1923,258647,478ba3,41.791582973,-87.599311921,Horsechestnut-Common,Aesculus hippocastanum,Small,"2 in., 2 in.",Semi-mature,4 ft.,$108.14,,,
1924,258648,478ba3,41.791577683,-87.599321574,Horsechestnut-Common,Aesculus hippocastanum,Small,"3.6 in., 2.4 in., 2 in.",Semi-mature,4 ft.,$429.97,,,
1925,258649,478ba3,41.791588012,-87.599369951,Juniper,Juniperus sp,Small,3 in.,Semi-mature,4 ft.,$198.71,,,
1581,258650,548931,41.789595763,-87.593900237,Ash-Green,Fraxinus pennsylvanica,Medium,4.2 in.,Young,4 ft.,$0.00,,,
1582,258651,014368,41.789596368,-87.594094986,Linden-Littleleaf,,Large,17.6 in.,Mature,20 ft.,"$6,839.16",Tilia cordata,,
1583,258652,478ba3,41.789591047,-87.594216252,Horsechestnut-Common,Aesculus hippocastanum,Medium,7.2 in.,Semi-mature,10 ft.,$981.06,,,
1584,258653,478ba3,41.789590991,-87.594330922,Horsechestnut-Common,Aesculus hippocastanum,Medium,7.4 in.,Semi-mature,10 ft.,"$1,036.32",,,
1585,258654,014368,41.789583946,-87.594454598,Honeylocust-Common,Gleditsia triacanthos,Large,18.1 in.,Mature,20 ft.,"$8,266.60",,,
1586,258655,014368,41.789581433,-87.594596674,Honeylocust-Common,Gleditsia triacanthos,Large,20.9 in.,Mature,25 ft.,"$7,872.89",,,
1587,258656,478ba3,41.789603349,-87.593015753,Elm,Ulmus sp,Medium,8 in.,Semi-mature,15 ft.,"$1,009.32",,,
1588,258657,478ba3,41.789606607,-87.592879548,Ash-Green,Fraxinus pennsylvanica,Medium,5.2 in.,Semi-mature,10 ft.,$426.44,,,
1589,258658,478ba3,41.789607862,-87.592813256,Ash-Green,Fraxinus pennsylvanica,Medium,10.6 in.,Semi-mature,15 ft.,"$1,771.99",,,
1590,258659,478ba3,41.789601933,-87.592758485,Ash-Green,Fraxinus pennsylvanica,Medium,8.2 in.,Semi-mature,10 ft.,"$1,060.42",,,
1591,258660,548931,41.78960833,-87.592691283,Ash-Green,Fraxinus pennsylvanica,Medium,4.6 in.,Young,8 ft.,$333.71,,,
1592,258661,478ba3,41.789615293,-87.592627148,Linden-Littleleaf,,Medium,15.8 in.,Semi-mature,10 ft.,"$3,936.99",Tilia cordata,,
1593,258662,478ba3,41.789611601,-87.592535649,Honeylocust-Common,Gleditsia triacanthos,Medium,12.1 in.,Semi-mature,20 ft.,"$2,638.84",,,
1594,258663,478ba3,41.789609173,-87.592447664,Ash-Green,Fraxinus pennsylvanica,Medium,10.2 in.,Semi-mature,15 ft.,"$1,640.78",,,
1595,258664,478ba3,41.789605198,-87.592268394,Honeylocust-Common,Gleditsia triacanthos,Medium,12.7 in.,Semi-mature,20 ft.,"$2,907.03",,,
1596,258665,548931,41.789614731,-87.592187931,Ash-Green,Fraxinus pennsylvanica,Medium,4.6 in.,Young,8 ft.,$200.22,,,
1597,258666,548931,41.789611139,-87.592108966,Ash-Green,Fraxinus pennsylvanica,Medium,4.6 in.,Young,8 ft.,$200.22,,,
1598,258667,014368,41.789608805,-87.592009556,Honeylocust-Common,Gleditsia triacanthos,Large,19 in.,Mature,20 ft.,"$6,506.52",,,
1599,258668,014368,41.789607042,-87.591899773,Honeylocust-Common,Gleditsia triacanthos,Large,20.8 in.,Mature,25 ft.,"$7,797.73",,,
1600,258669,014368,41.789608899,-87.591790098,Honeylocust-Common,Gleditsia triacanthos,Large,17.2 in.,Mature,20 ft.,"$5,332.10",,,
1801,258670,478ba3,41.792921152,-87.600264637,Lilac-Japanese Tree,,Small,"3.2 in., 2.4 in., 2 in., 1.8 in., 1.6 in., 1.3 in.",Semi-mature,6 ft.,$606.95,Syringa reticulata,,
1802,258671,478ba3,41.79316007,-87.600691548,Ginkgo,Ginkgo biloba,Medium,9.9 in.,Semi-mature,15 ft.,"$1,545.68",,,
1803,258672,478ba3,41.793156985,-87.600737666,Ginkgo,Ginkgo biloba,Medium,12 in.,Semi-mature,15 ft.,"$2,270.97",,,
1804,258673,478ba3,41.793166331,-87.600872297,Oak-Northern Red,,Medium,12 in.,Semi-mature,15 ft.,"$3,179.36",Quercus rubra,,
1805,258674,548931,41.793156154,-87.600939238,Oak-Northern Red,,Medium,6.5 in.,Young,10 ft.,$932.83,Quercus rubra,,
1806,258675,478ba3,41.793149202,-87.601034773,Oak-Northern Red,,Medium,10.2 in.,Semi-mature,15 ft.,"$2,297.09",Quercus rubra,,
1807,258676,478ba3,41.793123592,-87.601077561,Crabapple,Malus sp,Small,3.5 in.,Semi-mature,8 ft.,$193.19,,,
1808,258677,478ba3,41.793136005,-87.601104841,Crabapple,Malus sp,Small,4 in.,Semi-mature,8 ft.,$252.33,,,
1809,258678,478ba3,41.793123352,-87.599073146,Oak-English,,Medium,10.7 in.,Semi-mature,8 ft.,"$1,547.64",Quercus robur,,
1811,258679,548931,41.793098651,-87.599046791,Pine-Mugo,,Small,"2.1 in., 2 in., 1.9 in., 1.8 in., 1.7 in., 1.6 in.",Young,4 ft.,$326.61,Pinus mugo,,
1812,258680,478ba3,41.79311705,-87.599037202,Witchhazel,,Small,"1.2 in., 1.1 in., 1 in., 0.8 in., 0.7 in., 0.7 in.",Semi-mature,4 ft.,$356.19,Hamamelis virginiana,,
1813,258681,478ba3,41.792844531,-87.599204051,Linden-Littleleaf,,Medium,10 in.,Semi-mature,8 ft.,$946.24,Tilia cordata,,
1814,258682,478ba3,41.792853678,-87.599270568,Linden-Littleleaf,,Medium,9.8 in.,Semi-mature,10 ft.,"$1,514.61",Tilia cordata,,
1815,258683,478ba3,41.792828749,-87.599311435,Crabapple,Malus sp,Small,4 in.,Semi-mature,8 ft.,$252.33,,,
1816,258684,478ba3,41.792857638,-87.599348048,Crabapple,Malus sp,Small,4.3 in.,Semi-mature,8 ft.,$291.60,,,
1817,258685,478ba3,41.792835116,-87.5994052,Crabapple,Malus sp,Small,3.7 in.,Semi-mature,8 ft.,$215.90,,,
1818,258686,478ba3,41.792853244,-87.599464367,Oak-Northern Red,,Medium,7.1 in.,Semi-mature,15 ft.,"$1,113.00",Quercus rubra,,
1819,258687,478ba3,41.792784062,-87.599378192,Crabapple,Malus sp,Small,3.7 in.,Semi-mature,8 ft.,$215.90,,,
1820,258688,478ba3,41.792782404,-87.59932387,Crabapple,Malus sp,Small,3.8 in.,Semi-mature,8 ft.,$227.73,,,
1821,258689,478ba3,41.792793268,-87.599227154,Linden-Littleleaf,,Medium,8.5 in.,Semi-mature,10 ft.,"$1,595.20",Tilia cordata,,
1822,258690,478ba3,41.792735308,-87.599266208,Baldcypress-Common,,Medium,9.9 in.,Semi-mature,10 ft.,"$2,473.09",Taxodium distichum,,
1823,258691,478ba3,41.792696705,-87.599214486,Baldcypress-Common,,Medium,9.4 in.,Semi-mature,10 ft.,"$2,229.59",Taxodium distichum,,
1824,258692,478ba3,41.792716943,-87.599313699,Crabapple,Malus sp,Small,6 in.,Semi-mature,10 ft.,$794.84,,,
1825,258693,478ba3,41.792691473,-87.59938609,Crabapple,Malus sp,Small,4 in.,Semi-mature,10 ft.,$353.26,,,
1826,258694,014368,41.792736228,-87.599466334,Ash-Green,Fraxinus pennsylvanica,Large,25.3 in.,Mature,20 ft.,"$10,094.64",,,
1827,258695,014368,41.792732372,-87.599541516,Ash-Green,Fraxinus pennsylvanica,Large,19.8 in.,Mature,15 ft.,"$6,182.73",,,
1828,258696,014368,41.792863142,-87.599766946,Arborvitae-Eastern,,Medium,"3 in., 2 in.",Mature,4 ft.,$234.31,Thuja occidentalis,,
1829,258697,014368,41.792882948,-87.599769277,Ginkgo,Ginkgo biloba,Large,29.7 in.,Mature,30 ft.,"$13,911.13",,,
1830,258698,478ba3,41.792757828,-87.599901661,Hawthorn,Crataegus sp,Medium,"5.8 in., 5.6 in., 3.6 in., 2.4 in.",Semi-mature,15 ft.,$792.19,,,
1831,258699,478ba3,41.792797227,-87.599959318,Hawthorn,Crataegus sp,Medium,"6 in., 3 in., 3 in., 2.4 in.",Semi-mature,15 ft.,$942.45,,,
1832,258700,478ba3,41.792812795,-87.599985877,Hawthorn,Crataegus sp,Medium,"6.5 in., 6.2 in., 4.4 in.",Semi-mature,15 ft.,"$1,577.85",,,
1833,258701,478ba3,41.792808265,-87.599951244,Yellowwood-American,Cladrastis lutea,Medium,9 in.,Semi-mature,15 ft.,"$1,788.39",,,
1834,258702,548931,41.79260307,-87.599690459,Juniper,Juniperus sp,Small,2 in.,Young,4 ft.,$378.50,,,
1835,258703,548931,41.792783645,-87.599070117,Katsuratree,Cercidiphyllum japonicum,Medium,7.7 in.,Young,10 ft.,"$1,309.06",,,
1836,258704,548931,41.792747446,-87.59907588,Katsuratree,Cercidiphyllum japonicum,Medium,6.8 in.,Young,10 ft.,"$1,020.93",,,
1837,258705,548931,41.79269783,-87.599085407,Katsuratree,Cercidiphyllum japonicum,Medium,6.8 in.,Young,10 ft.,"$1,020.93",,,
1838,258706,548931,41.792653468,-87.599076845,Katsuratree,Cercidiphyllum japonicum,Medium,6 in.,Young,10 ft.,$794.84,,,
1839,258707,548931,41.792616853,-87.59907755,Katsuratree,Cercidiphyllum japonicum,Medium,7 in.,Young,10 ft.,$772.76,,,
1840,258708,478ba3,41.792517659,-87.599075097,Ginkgo,Ginkgo biloba,Medium,8.2 in.,Semi-mature,10 ft.,"$1,060.42",,,
1841,258709,478ba3,41.792844255,-87.598908082,Coffeetree-Kentucky,Gymnocladus dioicus,Medium,6.6 in.,Semi-mature,10 ft.,$686.97,,,
1842,258710,478ba3,41.792869242,-87.598784649,Crabapple,Malus sp,Small,5.4 in.,Semi-mature,10 ft.,$643.82,,,
1843,258711,478ba3,41.792838434,-87.59876464,Crabapple,Malus sp,Small,5.5 in.,Semi-mature,10 ft.,$667.89,,,
1844,258712,478ba3,41.792849409,-87.598747824,Crabapple,Malus sp,Small,5 in.,Semi-mature,10 ft.,$551.97,,,
1845,258713,478ba3,41.792874036,-87.598720831,Yellowwood-American,Cladrastis lutea,Medium,8.4 in.,Semi-mature,10 ft.,"$1,557.89",,,
1846,258714,478ba3,41.792864737,-87.598629906,Coffeetree-Kentucky,Gymnocladus dioicus,Medium,6.2 in.,Semi-mature,10 ft.,$606.22,,,
1847,258715,478ba3,41.792847643,-87.59860713,Coffeetree-Kentucky,Gymnocladus dioicus,Medium,7.7 in.,Semi-mature,10 ft.,$935.04,,,
1848,258716,478ba3,41.792786853,-87.598633039,Serviceberry,Amelanchier sp,Small,"2 in., 1.8 in., 1.6 in., 1.4 in.",Semi-mature,4 ft.,$185.46,,,
1849,258717,478ba3,41.792777671,-87.598652139,Serviceberry,Amelanchier sp,Small,"2.6 in., 1.8 in., 1.4 in., 1 in., 1 in.",Semi-mature,4 ft.,$308.22,,,
1850,258718,478ba3,41.792765447,-87.598629766,Serviceberry,Amelanchier sp,Small,"2.2 in., 1.8 in., 1.6 in., 1.5 in., 1.4 in.",Semi-mature,4 ft.,$327.87,,,
1851,258719,478ba3,41.792661923,-87.598595445,Honeylocust-Common,Gleditsia triacanthos,Large,10.5 in.,Semi-mature,15 ft.,"$1,987.10",,,
1852,258720,478ba3,41.79267049,-87.598654332,Honeylocust-Common,Gleditsia triacanthos,Large,9.4 in.,Semi-mature,15 ft.,"$1,592.57",,,
1853,258721,478ba3,41.792677916,-87.598704102,Honeylocust-Common,Gleditsia triacanthos,Large,8 in.,Semi-mature,15 ft.,"$1,153.51",,,
1854,258722,478ba3,41.792672506,-87.59877186,Honeylocust-Common,Gleditsia triacanthos,Large,7.6 in.,Semi-mature,15 ft.,"$1,041.04",,,
1855,258723,478ba3,41.792661087,-87.598827504,Honeylocust-Common,Gleditsia triacanthos,Large,9 in.,Semi-mature,15 ft.,"$1,459.91",,,
1856,258724,478ba3,41.792655946,-87.598891359,Honeylocust-Common,Gleditsia triacanthos,Large,8.2 in.,Semi-mature,15 ft.,"$1,211.91",,,
1857,258725,478ba3,41.792653154,-87.598938737,Honeylocust-Common,Gleditsia triacanthos,Large,7.2 in.,Semi-mature,15 ft.,$934.34,,,
1471,258726,478ba3,41.789162279,-87.594707702,Elm,Ulmus sp,Medium,13.9 in.,Semi-mature,20 ft.,"$1,305.88",,,
1472,258727,014368,41.788957817,-87.594740074,Ash-Green,Fraxinus pennsylvanica,Medium,23.9 in.,Mature,20 ft.,"$3,860.72",,,
1484,258728,478ba3,41.788376585,-87.594621766,Hawthorn,Crataegus sp,Small,"4.5 in., 3.6 in., 3.5 in., 3 in.",Semi-mature,15 ft.,$613.48,,,
1485,258729,478ba3,41.788291332,-87.594638257,Hawthorn,Crataegus sp,Small,"5 in., 3.9 in.",Semi-mature,10 ft.,$452.96,,,
1486,258730,478ba3,41.788281878,-87.594646086,Hawthorn,Crataegus sp,Small,3.4 in.,Semi-mature,6 ft.,$130.22,,,
1487,258731,478ba3,41.78826439,-87.59463775,Hawthorn,Crataegus sp,Small,"4.5 in., 3.8 in.",Semi-mature,6 ft.,$390.77,,,
1489,258732,014368,41.788033745,-87.594637062,Elm-American,,Large,21.6 in.,Mature,20 ft.,"$1,501.62",Ulmus americana,,
